id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3852261,SUNNY ROOM FOR TWO @ ELEGANT HOME NEAR JFK,19866189,Natasha,Queens,Arverne,40.58835,-73.79565,Private room,149,1,91,2019-07-01,1.53,5,358
3860899,Huge room in East Williamsburg,12749383,Joseph,Brooklyn,Williamsburg,40.70684,-73.94227,Private room,60,1,0,,0.0,1,0
3864528,Amazing Priv 1 BR in Hells Kitchen,19800918,Will,Manhattan,Hell's Kitchen,40.76053,-73.99002,Private room,200,1,0,,0.0,1,0
3869398,private Greenpoint apt,2718526,Kory,Brooklyn,Greenpoint,40.73385,-73.95418,Entire home/apt,75,1,42,2019-06-18,0.72,1,10
3869762,Upper East Side Manhattan 1 Bed Apt,8180517,Manuel,Manhattan,Upper East Side,40.78124,-73.95227,Entire home/apt,110,1,0,,0.0,1,0
3870793,"Only 20 min to Times Sq., US Open",19993822,Tony,Queens,Elmhurst,40.74122,-73.88641,Private room,170,1,4,2015-09-27,0.07,1,90
3875294,Beautiful Brooklyn Bedroom!,20022909,Jessica,Brooklyn,Crown Heights,40.6749,-73.95166,Private room,50,1,5,2016-09-25,0.09,1,0
3876850,Beautiful -  Upper West Side ,20033436,Michael,Manhattan,Upper West Side,40.79254,-73.97531,Private room,250,1,6,2015-05-19,0.1,1,365
3884893,Convenient Lovely Manhattan Private Bathroom,16715941,Ian,Manhattan,East Harlem,40.79887,-73.94178,Private room,95,1,297,2019-07-03,5.03,2,127
3888752,"Bright, quiet, cozy 1BR by C Park!",20116872,Michael,Manhattan,Upper West Side,40.77571,-73.97757,Entire home/apt,195,1,401,2019-06-30,6.76,1,178
3903284,Most amazing spot in Williamsburg,9990930,Alexander,Brooklyn,Williamsburg,40.71751,-73.95895,Private room,95,1,0,,0.0,1,0
3904135,Authentic Williamsburg Appartment,2316267,Nicole,Brooklyn,Williamsburg,40.7083,-73.94846,Private room,90,1,10,2019-01-03,0.17,1,365
3907413,Great cozy for summer in Brooklyn,20169857,Fabeye & Nabou,Brooklyn,Bedford-Stuyvesant,40.69458,-73.94314,Private room,40,1,73,2019-06-08,1.23,2,190
3911453,"Sweet Studio Near Subway, LGA, and Central Park",20260083,Tim,Manhattan,East Harlem,40.79332,-73.94105,Shared room,45,1,6,2017-09-14,0.21,1,0
3911632,Cozy rooms with private bath,12348871,Hetty,Brooklyn,Kensington,40.64487,-73.97895,Private room,65,1,74,2019-07-02,1.26,2,21
3915042,Murray Hill / Midtown East Studio,9081271,Samantha,Manhattan,Murray Hill,40.74933,-73.9724,Entire home/apt,300,1,2,2014-12-08,0.03,1,0
3916312,Cozy Artist Space,20286123,Kenneth,Manhattan,Harlem,40.82079,-73.95115,Entire home/apt,145,1,23,2019-06-02,0.39,1,219
3920562,Large & Beautiful Manhattan NYC,16715941,Ian,Manhattan,East Harlem,40.79882,-73.94266,Private room,90,1,295,2019-06-27,4.99,2,155
3924506,Room in sunny & plant filled apt!,452781,Lian,Brooklyn,Crown Heights,40.67297,-73.95489,Private room,75,1,3,2015-10-11,0.05,1,0
3924820,Manhattan - Next to Subway!,1632428,Matias & Marlana,Manhattan,Harlem,40.82035,-73.95529,Private room,99,1,75,2018-06-27,1.31,2,361
3933059,Where Love and Happiness Live,20377328,MaryEllen,Manhattan,Washington Heights,40.85749,-73.93258,Entire home/apt,80,1,4,2015-12-07,0.07,1,0
3939041,Private cozy studio apartment,284199,Avijit,Queens,Jackson Heights,40.74946,-73.89505,Entire home/apt,65,1,1,2018-02-12,0.06,2,0
3946115,Large 3 bedroom on Upper West Side,20449763,Christine,Manhattan,Upper West Side,40.80075,-73.9677,Entire home/apt,450,1,1,2016-12-30,0.03,1,121
3953314,Hamiltons Hideway Lower Level Apt NYC,295128,Carol Gloria,Bronx,Clason Point,40.81192,-73.85334,Entire home/apt,155,1,19,2019-07-01,0.35,7,332
3962586,Sunny private room in Gramercy,20536249,Daphne,Manhattan,Gramercy,40.73371,-73.98576,Private room,150,1,1,2014-09-14,0.02,1,0
3967945,Great Apt steps from Central Park,18481481,Jeff And Jessica,Manhattan,East Harlem,40.79347,-73.95029,Private room,90,1,265,2019-01-06,4.5,1,36
3968610,Charming apt in Greenwich Village!,20567256,Marina,Manhattan,Greenwich Village,40.72818,-73.9981,Entire home/apt,140,1,37,2019-06-26,0.66,1,19
3971526,"Sunny, Spacious Room in Brooklyn!",1840581,Angelica,Brooklyn,Flatbush,40.63762,-73.96155,Private room,65,1,0,,0.0,1,0
3971948,Charming sunny room in Brooklyn,19808313,Georgia,Brooklyn,Clinton Hill,40.68316,-73.96163,Entire home/apt,103,1,0,,0.0,1,0
3979714,Central Park North 1BD,557329,James,Manhattan,Harlem,40.8012,-73.95424,Shared room,75,1,6,2019-06-13,0.1,1,315
3980487,Awesome Apartment near Times Sq.,3424328,Jd,Manhattan,Chelsea,40.73923,-73.99827,Entire home/apt,500,1,27,2016-09-17,0.46,1,90
3983469,Private room near Columbia University,8734291,Mike,Manhattan,Upper West Side,40.80311,-73.96648,Private room,75,1,65,2019-07-05,1.12,1,301
4000561,Large apartment in Manhattan UWS,3325418,Patricia,Manhattan,Morningside Heights,40.80395,-73.96436,Entire home/apt,600,1,0,,0.0,3,344
4000571,Private Suite/Bath in Manhattan NYC,3325418,Patricia,Manhattan,Morningside Heights,40.80452,-73.96393,Private room,200,1,30,2018-04-30,0.52,3,0
4006264,Cozy Parkside 1 Bedroom Apartment,942933,David,Manhattan,Harlem,40.80489,-73.95759,Entire home/apt,115,1,1,2014-09-25,0.02,1,0
4007770,One Bedroom in Heart of Harlem,16949652,Derrick,Manhattan,Harlem,40.80655,-73.94854,Entire home/apt,275,1,0,,0.0,1,0
4016069,1C.  Private  Rm in Guesthouse Manhattan,7831209,Bobi,Manhattan,East Harlem,40.80732,-73.93775,Private room,55,1,163,2019-05-14,2.76,10,359
4016121,Located in the heart of NoLita.,14707270,Hamish,Manhattan,Nolita,40.72322,-73.99351,Entire home/apt,350,1,1,2016-01-05,0.02,1,0
4017226,Comfortable room in Brooklyn,20830484,Lorcán,Brooklyn,Gowanus,40.68163,-73.98088,Private room,60,1,1,2014-09-21,0.02,1,0
4025313,One Bed Studio at Wall Street,17249397,Sushant,Manhattan,Financial District,40.70457,-74.00733,Shared room,90,1,8,2015-05-21,0.14,2,0
4028670,Luxury 1 Bedroom Sublet ,7877288,James,Manhattan,Lower East Side,40.72102,-73.98622,Entire home/apt,120,1,0,,0.0,1,0
4031463,Comfortable Private space with a terrace,20900568,Mike,Bronx,Norwood,40.87786,-73.87641,Private room,50,1,108,2019-06-28,1.84,1,261
4037522,"Cozy, Safe & Clean room in Astoria",608396,Kiara,Queens,Astoria,40.76269,-73.90816,Private room,99,1,15,2019-02-16,0.26,1,322
4041351,Private Room In A Comfy 3BR Apt,2034343,David,Brooklyn,Crown Heights,40.67152,-73.92687,Private room,80,1,0,,0.0,1,0
4046281,Spacious and Sunny Private Bedroom!,20979850,David,Manhattan,East Village,40.72087,-73.97952,Private room,119,1,49,2019-06-19,1.4,1,84
4047932,Central Park Housing,20989479,Arnab,Manhattan,Upper West Side,40.77222,-73.98923,Shared room,85,1,33,2015-12-28,0.56,1,0
4050254,Mid-Century Modern En-Suite in Brownstone!,9492212,Emily And Joel,Brooklyn,Park Slope,40.66898,-73.97831,Private room,169,1,151,2019-01-19,2.58,4,0
4053987,Small Private Room for 1 person,1960128,Luana,Queens,Ozone Park,40.6844,-73.8472,Private room,58,1,2,2015-08-16,0.04,2,364
4055732,Stay in Clinton Hill sprout house!,12368114,Rachelle,Brooklyn,Clinton Hill,40.68454,-73.96382,Private room,40,1,1,2015-06-07,0.02,1,0
4057361,"Large, Bright, Studio-Style Bedroom",2075509,Melissa,Queens,Long Island City,40.75977,-73.92904,Private room,76,1,14,2019-04-11,0.41,1,225
4058701,Spare bedroom for rent in UWS-NYC,20484008,Mike,Manhattan,Upper West Side,40.79408,-73.9757,Private room,170,1,3,2015-11-10,0.05,2,0
4058949,3C. Private Rm in Guesthouse Manhattan,7831209,Bobi,Manhattan,East Harlem,40.80617,-73.93868,Private room,45,1,151,2019-05-09,2.59,10,357
4060526,Private Room A,10384906,Susan,Brooklyn,Sunset Park,40.64047,-74.00842,Private room,39,1,51,2019-06-09,0.88,5,273
4066224,Williamsburg Gem With Private Patio!,4050500,Kelly,Brooklyn,Williamsburg,40.71236,-73.9379,Entire home/apt,200,1,170,2019-06-30,2.96,1,303
4067861,Newly Renovated BR in Heart of BK!,21096602,Khadija,Brooklyn,East Flatbush,40.64434,-73.94831,Private room,65,1,0,,0.0,1,0
4068216,Unbelievable Upper East Side Loc.,19331457,Yevgeny,Manhattan,Upper East Side,40.77462,-73.95461,Private room,105,1,239,2019-06-29,4.13,2,287
4077460,Brooklyn modern 2 BR Garden Floor,21149129,Jenny,Brooklyn,Bedford-Stuyvesant,40.69013,-73.92805,Entire home/apt,215,1,167,2019-06-20,2.86,1,250
4081926,1 BDR APARTMENT  7 MINS FROM JFK 5 STAR RATED,21171867,Jennifer And Basil,Queens,Springfield Gardens,40.67425,-73.75796,Entire home/apt,110,1,279,2019-06-16,5.02,1,355
4084603,Prime East Village 1 Bedroom,7861502,Aviad,Manhattan,East Village,40.72878,-73.98521,Entire home/apt,200,1,1,2015-05-24,0.02,1,0
4093511,Soho 1 Bedroom,21232737,Donour,Manhattan,SoHo,40.72651,-74.00014,Entire home/apt,125,1,0,,0.0,1,1
4093591,1 Room & 1 Bath,11090576,Michael,Brooklyn,Bushwick,40.69216,-73.90859,Private room,25,1,8,2015-01-15,0.14,1,0
4103970,Private room in hip east Williamsburg/Greenpoint,1637916,Mandy,Brooklyn,Greenpoint,40.72122,-73.94121,Private room,100,1,36,2019-06-21,2.69,1,335
4108547,East Village Queen Bed - Breakfast  - Subway 2 Blk,21315876,Helen,Manhattan,East Village,40.72333,-73.98838,Private room,65,1,139,2019-06-27,3.64,2,103
4108799,Gorgeous Big & Bright Greenpoint Apt,622779,Kat,Brooklyn,Greenpoint,40.72452,-73.93916,Entire home/apt,300,1,12,2018-03-30,0.32,1,362
4116403,Bright Room in Great Location,4314639,Brad,Brooklyn,Crown Heights,40.67284,-73.9521,Private room,65,1,0,,0.0,1,0
4120122,Cosy room in Williamsburg,21373495,Lara,Brooklyn,Williamsburg,40.7105,-73.9438,Private room,65,1,113,2019-06-21,3.99,1,308
4120182,Master Bedroom 别墅二楼主卧房,21228368,Jessica,Queens,Forest Hills,40.71293,-73.84915,Private room,70,1,11,2016-11-05,0.19,5,183
4121173,Large Studio in Luxury Building,17249397,Sushant,Manhattan,Financial District,40.70499,-74.00819,Entire home/apt,150,1,2,2015-06-07,0.04,2,0
4125398,Private Room in prime UWS duplex!,21400083,Katherine,Manhattan,Upper West Side,40.78732,-73.97489,Private room,100,1,10,2016-08-17,0.21,1,0
4127524,Entire 1BD Apt in Long Island City!,828682,Leora,Queens,Long Island City,40.74264,-73.95122,Entire home/apt,200,1,2,2015-12-01,0.04,1,0
4135674,Warm & lovely garden duplex in BK,2011110,Rebecca,Brooklyn,Fort Greene,40.68786,-73.97339,Entire home/apt,300,1,5,2015-07-10,0.09,1,0
4135848,Cozy Bedroom with en suite bathroom,21455632,Venessa,Manhattan,Harlem,40.82498,-73.93629,Private room,90,1,5,2017-08-26,0.11,1,0
4137414,"Sunny, Charming, and Zen",9232428,Scott,Manhattan,East Village,40.72934,-73.98603,Entire home/apt,135,1,6,2015-12-27,0.1,1,0
4137415,Private room overlooking yard in prime Bushwick,7410674,Jess And Josh,Brooklyn,Bushwick,40.70495,-73.9209,Private room,37,1,202,2019-07-01,3.74,1,73
4137645,Beautiful Williamsburg Private Room,11134688,Noelle,Brooklyn,Williamsburg,40.71243,-73.95655,Private room,60,1,1,2014-09-23,0.02,1,0
4140622,Spacious room in Bed-Stuy,21480710,Theodore,Brooklyn,Bedford-Stuyvesant,40.68514,-73.93207,Entire home/apt,100,1,0,,0.0,2,0
4142125,Modern South Slope Studio w View,18189742,Kat,Brooklyn,Sunset Park,40.66355,-73.99547,Entire home/apt,140,1,0,,0.0,1,0
4152752,Location is Everything. And Quiet Too!,21546973,Niko,Manhattan,Hell's Kitchen,40.76444,-73.98965,Private room,103,1,394,2019-06-30,6.79,1,237
4156015,Cozy East River 1 bed/1 bath,21565088,ZVIPCO  LLC (Robert),Manhattan,East Harlem,40.79591,-73.93316,Entire home/apt,99,1,50,2019-07-06,0.87,1,333
4162519,Happy cozy Manchi GUEST ROOM,1267556,Mari J,Brooklyn,Flatbush,40.63995,-73.96196,Shared room,30,1,81,2019-06-29,1.39,1,319
4163804,Classic UWS 1 Bed in Doorman Bldg,15573381,Lindsay,Manhattan,Upper West Side,40.78085,-73.98471,Entire home/apt,250,1,0,,0.0,1,0
4169840,Trendy Bushwick neighborhood,9452830,David,Brooklyn,Bushwick,40.70732,-73.91926,Private room,65,1,32,2015-11-10,0.55,1,188
4170460,#1 Superhost Special Offer in NYC!,21641206,Veronica,Brooklyn,Bedford-Stuyvesant,40.6956,-73.94827,Private room,65,1,357,2019-06-22,6.19,4,321
4171272,"Clean, Bright 1BD in Bushwick!",21645208,Grace,Brooklyn,Bushwick,40.69917,-73.93146,Entire home/apt,150,1,3,2016-01-02,0.05,1,0
4182568,WilliamsburgBrooklynPrivateBedroom,3267848,June,Brooklyn,Williamsburg,40.70969,-73.96225,Private room,150,1,12,2019-06-02,0.21,1,180
4188807,Spacious Bedroom in a Brooklyn House,4152484,Oates + Bill,Brooklyn,Prospect-Lefferts Gardens,40.66018,-73.96005,Private room,72,1,229,2019-06-24,3.94,1,20
4190301,Cool room while I'm away!,21739563,Redding,Brooklyn,Bedford-Stuyvesant,40.69525,-73.93768,Private room,100,1,0,,0.0,1,0
4191257,Spacious 2 story Apt in Midtown!!,17106992,Alejandro,Manhattan,Murray Hill,40.74643,-73.97536,Entire home/apt,200,1,1,2014-10-27,0.02,1,0
4192400,Private+Cozy Room w/ Superhost ($0 Cleaning Fee)!,21751476,Grace,Brooklyn,Bushwick,40.69233,-73.90579,Private room,72,1,360,2019-07-07,6.22,1,66
4203460,1 Br Near Empire State Building,12419083,Andre,Manhattan,Kips Bay,40.7444,-73.98031,Entire home/apt,270,1,0,,0.0,1,0
4204083,The White House,21811394,Hazel,Brooklyn,Bedford-Stuyvesant,40.6789,-73.94001,Entire home/apt,129,1,223,2019-06-20,3.91,1,230
4205232,Private Room in Brooklyn,6468894,Cherng-Mao,Brooklyn,Williamsburg,40.71564,-73.95107,Private room,75,1,10,2016-04-19,0.17,1,0
4206087,Spacious Artist's Studio,2423107,Brad,Brooklyn,Prospect-Lefferts Gardens,40.66066,-73.95965,Entire home/apt,120,1,4,2015-05-03,0.07,1,0
4209595,Unknown,20700823,Jesse,Manhattan,Greenwich Village,40.73473,-73.99244,Entire home/apt,225,1,1,2015-01-01,0.02,1,0
4211510,Simple Astoria Room 20minToManhattan,1172202,Funda,Queens,Ditmars Steinway,40.76989,-73.90735,Private room,50,1,127,2019-06-20,2.25,5,52
4215595,LowerEastSide apt share shortterm 3,7549,Ben,Manhattan,Lower East Side,40.71329,-73.99047,Shared room,40,1,88,2019-05-19,1.53,4,197
4216745,Sunlit Private Room / Spacious Pre-War Apartment,21881605,Julie,Brooklyn,Crown Heights,40.67658,-73.9444,Private room,100,1,0,,0.0,2,83
4218129,Special OFFER on Airbnb NYC Room!,21641206,Veronica,Brooklyn,Bedford-Stuyvesant,40.69527,-73.94786,Private room,59,1,350,2019-06-24,6.05,4,328
4220151,"Clean/Quiet Apt, Great Location, with washer/dryer",21903562,David,Manhattan,Chelsea,40.74588,-74.00055,Entire home/apt,159,1,202,2019-06-19,3.53,1,234
4221999,Spacious & Bright: 1 BR Midtown!,20335235,Stephen,Manhattan,Midtown,40.75576,-73.96548,Entire home/apt,225,1,10,2018-08-22,0.18,1,0
4225569,Lovely Astoria Studio-close to NYC!,21929547,Orinda,Queens,Astoria,40.76273,-73.90579,Entire home/apt,96,1,196,2019-07-07,3.44,1,316
4226098,W. 80's Central Park 3 Blocks Walk,21930989,Mark,Manhattan,Upper West Side,40.78883,-73.97616,Private room,88,1,319,2019-06-25,5.6,2,251
4227018,Amazing View in East Williamsburg ,21937306,William,Brooklyn,Williamsburg,40.71752,-73.94187,Shared room,150,1,0,,0.0,1,0
4232356,Studio Apartment ,9368118,Peter,Manhattan,Upper East Side,40.77065,-73.95163,Entire home/apt,150,1,0,,0.0,1,0
4232865,Beautiful Oasis,21964818,Anita,Manhattan,Upper West Side,40.78278,-73.97437,Entire home/apt,250,1,1,2015-11-01,0.02,1,0
4233705,looking for someone to stay 12days,11243583,Joseph,Manhattan,Upper West Side,40.77715,-73.98235,Entire home/apt,260,1,0,,0.0,1,0
4236107,nice apt in west village,14729523,Zherui,Manhattan,West Village,40.73408,-74.0057,Private room,110,1,0,,0.0,1,0
4241028,Private Studio Apartment ,22006854,Kishorie,Queens,Jamaica,40.6852,-73.7962,Entire home/apt,89,1,352,2019-06-16,6.1,1,359
4243533,Private Bedroom in Large Apartment,8732038,Lorna,Queens,Woodside,40.74808,-73.90404,Private room,100,1,0,,0.0,1,0
4244242,Best Bedroom in Bedstuy/Bushwick. Ensuite bathroom,22023014,BrooklynSleeps,Brooklyn,Bedford-Stuyvesant,40.69496,-73.93949,Private room,70,1,110,2019-06-23,1.96,1,323
4244476,Sunny and Funky Greenpoint Room,782008,Lori,Brooklyn,Greenpoint,40.73093,-73.95332,Private room,75,1,1,2015-07-10,0.02,1,0
4244528,Williamsburg Beauty,4162754,Angel,Brooklyn,Williamsburg,40.71295,-73.9623,Private room,80,1,52,2019-05-27,1.12,1,297
4244576,Very clean/comfortable shared room,21977919,Nathaniel,Manhattan,Washington Heights,40.8544,-73.93091,Shared room,41,1,1,2015-06-05,0.02,1,0
4249131,BEST LOCATION in MANHATTAN!,12534414,Gina,Manhattan,East Village,40.73175,-73.98756,Entire home/apt,96,1,198,2019-06-21,3.47,1,169
4252172,Williamsburg Penthouse w/ Balcony,13949526,Fran,Brooklyn,Williamsburg,40.70028,-73.95439,Private room,99,1,0,,0.0,1,0
4257889,Large Room@ColumbiaUniversity/15min toTime Square,22096807,Stephenie,Manhattan,Morningside Heights,40.8049,-73.96558,Private room,89,1,46,2019-07-05,1.33,1,363
4262120,Columbus Circle and Park Views,6914968,Lisa,Manhattan,Upper West Side,40.7681,-73.98377,Entire home/apt,2695,1,0,,0.0,1,0
4263488,Columbus Circle 2br,7651028,Jesse,Manhattan,Hell's Kitchen,40.76842,-73.98589,Entire home/apt,150,1,0,,0.0,1,0
4267133,Large private room in huge LES Apt,6793885,Nick,Manhattan,Lower East Side,40.72156,-73.98712,Private room,70,1,2,2015-06-10,0.03,1,0
4271877,New Private Bathroom Master Bedroom,21091779,Caroline,Brooklyn,Bedford-Stuyvesant,40.6869,-73.92254,Private room,69,1,121,2019-06-22,2.68,3,286
4276762,5Bedroom Manhattan townhome triplex,2807798,Sean,Manhattan,Harlem,40.83048,-73.9437,Entire home/apt,310,1,64,2019-07-07,1.32,2,7
4278389,M1 Twin couch bed sleeps 1 guest,295128,Carol Gloria,Bronx,Clason Point,40.81231,-73.85535,Shared room,45,1,7,2019-07-01,0.14,7,365
4279323,"Cozy/spacious 3bd, room for rent",21140491,Ariel,Brooklyn,Prospect-Lefferts Gardens,40.65681,-73.9484,Private room,80,1,2,2014-11-09,0.03,1,0
4281241,Can't Beat this Central Location!,22227178,Daniel,Manhattan,Greenwich Village,40.73341,-73.99489,Entire home/apt,149,1,26,2016-07-31,0.45,1,0
4282178,A Superhost SALE! DELUXE Room!,21641206,Veronica,Brooklyn,Bedford-Stuyvesant,40.69724,-73.94914,Private room,53,1,351,2019-06-24,6.09,4,0
4284158,Homey East Village Private Bedroom ,22240717,Steven,Manhattan,East Village,40.72833,-73.98917,Private room,199,1,0,,0.0,1,0
4285876,LES/Chinatown One Bedroom apt (all to yourself),22248783,Xiao,Manhattan,Lower East Side,40.71281,-73.99174,Entire home/apt,140,1,16,2019-04-06,0.28,1,0
4286662,1 Bedroom in Greenwich Village!,22253568,Brian,Manhattan,Greenwich Village,40.73032,-73.99976,Entire home/apt,190,1,43,2019-07-01,0.75,1,3
4291654,Private room in Bushwick Loft,22280299,Brad,Brooklyn,Williamsburg,40.70407,-73.93562,Private room,100,1,0,,0.0,1,0
4293935,Beautiful  brownstone room,1141935,Ana,Brooklyn,Crown Heights,40.67391,-73.9472,Private room,99,1,74,2019-06-09,1.34,3,290
4294546,Bright Apt Williamsburg-Greenpoint,13402436,Manuela,Brooklyn,Greenpoint,40.7223,-73.94938,Entire home/apt,130,1,43,2019-05-05,0.84,1,0
4294640,"Bedroom, balcony and best of NY.",21499988,Joey,Brooklyn,Williamsburg,40.71613,-73.95336,Private room,56,1,1,2014-10-26,0.02,1,0
4294969,Welcome to my home,4473916,Ross,Manhattan,Greenwich Village,40.73175,-73.99518,Entire home/apt,450,1,1,2015-01-03,0.02,1,0
4295108,Large Sunny Master Private bedroom,19841476,Rasheeda,Manhattan,East Harlem,40.80161,-73.94277,Private room,75,1,7,2016-12-08,0.2,1,0
4295733,Comfortable Room w/access to full apartment,10981052,Talisa,Brooklyn,East Flatbush,40.64768,-73.95138,Private room,45,1,5,2018-07-27,0.27,1,0
4296291,"100 st! cozy, clean, private UES E Harlem",22303517,Danielle,Manhattan,East Harlem,40.78907,-73.94877,Entire home/apt,75,1,107,2019-06-27,1.91,1,116
4302293,Private Room with 2nd Full Bath in Modern Art Apt,4600692,J.,Queens,Long Island City,40.74742,-73.94647,Private room,58,1,33,2019-06-06,1.98,1,101
4303825,Cute apartment with 2 big bedrooms,3578009,Walther,Queens,Long Island City,40.74853,-73.95068,Entire home/apt,190,1,34,2019-03-10,0.6,2,182
4308612,Holiday special! Best location!,16798055,Ehud,Manhattan,Hell's Kitchen,40.76502,-73.98932,Entire home/apt,125,1,186,2019-06-30,3.28,1,193
4320934,Central Harlem large beautiful studio,11790239,Mina,Manhattan,Harlem,40.81599,-73.94676,Entire home/apt,133,1,20,2019-05-22,0.36,3,345
4325284,"Lovely, Clean, Comfy w/River Views!",22459182,Sean,Manhattan,Upper East Side,40.78535,-73.94997,Entire home/apt,210,1,0,,0.0,1,0
4333204,Harlem cosy renovated unit for two,11790239,Mina,Manhattan,Harlem,40.81618,-73.94517,Entire home/apt,94,1,23,2019-07-03,0.57,3,316
4338548,Gorgeous Sunny Bohemian Duplex with Garden,910592,Angie And Matthew,Brooklyn,Bedford-Stuyvesant,40.6845,-73.93968,Entire home/apt,102,1,10,2019-01-26,0.18,1,4
4339188,Fantastic Comfortable Space. Affordable,22526585,Chema,Brooklyn,Bedford-Stuyvesant,40.6933,-73.94976,Entire home/apt,85,1,84,2019-07-01,1.46,1,286
4343401,Room #1 Private Room,22384027,Shahana,Brooklyn,Crown Heights,40.67122,-73.91813,Private room,39,1,153,2019-06-14,2.66,10,178
4349695,Rustic Chic Private Living Room,22578720,Derek,Brooklyn,Flatbush,40.64507,-73.95933,Private room,69,1,33,2017-10-30,0.59,1,0
4357134,Beautiful NY Gem,7809661,Mamie,Queens,Ditmars Steinway,40.77172,-73.91769,Entire home/apt,200,1,0,,0.0,1,0
4365276,Entire 2BR APT (not a railroad),3081990,Amanda,Brooklyn,Williamsburg,40.70698,-73.95406,Entire home/apt,170,1,141,2019-06-22,3.05,1,28
4384820,N 6th & Bedford PRIME Williamsburg ,22764554,Linda,Brooklyn,Williamsburg,40.71797,-73.95981,Private room,135,1,1,2014-11-04,0.02,1,0
